Timestamp,Src IP,Dst IP,Src Port,Dst Port,Protocol,Length,Src Packet Count,Dst Packet Count,Src Byte Count,Dst Byte Count,Src Port Count,Dst Port Count,Src Length StdDev,Dst Length StdDev
1736949872.263419,17.248.209.72,10.59.108.55,443,63333,6,66,140,322,45424,121685,1,25,467.80432131622905,444.84440212780964
1736949872.263867,17.248.209.72,10.59.108.55,443,63333,6,101,141,322,45525,121685,1,25,466.51030996207555,444.84440212780964
1736949872.264253,10.59.108.55,17.248.209.72,63333,443,6,66,323,141,121751,45525,25,1,444.49204298647646,466.51030996207555
1736949872.279881,10.59.104.189,239.255.255.250,55566,3702,17,698,4,0,2792,0,1,3,0.0,0.0
1736949872.281954,10.59.108.133,224.0.0.251,5353,5353,17,100,1,0,100,0,1,1,0.0,0.0
1736949872.342877,10.59.107.93,224.0.0.251,5353,5353,17,102,6,0,1258,0,2,1,122.35304110101501,0.0
1736949872.4303,10.59.108.55,10.59.108.133,5353,5353,17,393,324,1,122144,100,25,1,443.8043384970275,0.0
1736949872.477937,10.59.109.169,239.255.255.250,58745,1900,17,396,15,0,6127,0,15,3,25.70121360855127,0.0
1736949872.499927,17.248.209.72,10.59.108.55,443,63333,6,739,142,324,46264,122144,1,25,466.1628826746056,443.8043384970275
1736949872.502614,17.248.209.72,10.59.108.55,443,63333,6,97,143,324,46361,122144,1,25,464.91244911728626,443.8043384970275
1736949872.5046,10.59.108.55,17.248.209.72,63333,443,6,66,325,143,122210,46361,25,1,443.45457717030655,464.91244911728626
1736949872.510367,10.59.108.55,17.248.209.72,63333,443,6,185,326,143,122395,46361,25,1,442.89820503009133,464.91244911728626
1736949872.5119848,10.59.108.55,17.248.209.72,63333,443,6,1121,327,143,123516,46361,25,1,444.1361962576918,464.91244911728626
1736949872.5132318,10.59.108.55,17.248.209.72,63333,443,6,1121,328,143,124637,46361,25,1,445.35160480664734,464.91244911728626
1736949872.5143528,10.59.108.55,17.248.209.72,63333,443,6,639,329,143,125276,46361,25,1,444.9014168769535,464.91244911728626
1736949872.5152261,10.59.108.55,17.248.209.72,63333,443,6,97,330,143,125373,46361,25,1,444.4993453960022,464.91244911728626
1736949872.523701,17.248.209.72,10.59.108.55,443,63333,6,66,144,330,46427,125373,1,25,463.7834286776601,444.4993453960022
1736949872.524832,17.248.209.72,10.59.108.55,443,63333,6,101,145,330,46528,125373,1,25,462.53587703862786,444.4993453960022
1736949872.525545,10.59.108.55,17.248.209.72,63333,443,6,66,331,145,125439,46528,25,1,444.16062375064405,462.53587703862786
1736949872.526253,17.248.209.72,10.59.108.55,443,63333,6,66,146,331,46594,125439,1,25,461.42058950125164,444.16062375064405
1736949872.5270169,17.248.209.72,10.59.108.55,443,63333,6,101,147,331,46695,125439,1,25,460.1895031495806,444.16062375064405
1736949872.527693,10.59.108.55,17.248.209.72,63333,443,6,66,332,147,125505,46695,25,1,443.8216782023709,460.1895031495806
1736949872.568165,17.248.209.72,10.59.108.55,443,63333,6,1514,148,332,48209,125505,1,25,469.0461787962392,443.8216782023709
1736949872.5700989,17.248.209.72,10.59.108.55,443,63333,6,332,149,332,48541,125505,1,25,467.45915915894614,443.8216782023709
1736949872.571539,10.59.108.55,17.248.209.72,63333,443,6,66,333,149,125571,48541,25,1,443.48252603171835,467.45915915894614
1736949872.572648,10.59.108.55,17.248.209.72,63333,443,6,221,334,149,125792,48541,25,1,442.8984945534081,467.45915915894614
1736949872.573405,10.59.108.55,17.248.209.72,63333,443,6,1121,335,149,126913,48541,25,1,444.10111032589106,467.45915915894614
1736949872.573985,10.59.108.55,17.248.209.72,63333,443,6,99,336,149,127012,48541,25,1,443.7005039114633,467.45915915894614
1736949872.574486,10.59.108.55,17.248.209.72,63333,443,6,97,337,149,127109,48541,25,1,443.3041164205886,467.45915915894614
1736949872.5831769,17.248.209.72,10.59.108.55,443,63333,6,66,150,337,48607,127109,1,25,466.3704541372342,443.3041164205886
1736949872.5842938,10.59.108.55,52.168.117.168,51675,443,6,179,338,16,127288,1291,25,1,442.777139677271,33.94057306528574
1736949872.585115,10.59.108.55,52.168.117.168,51675,443,6,1494,339,16,128782,1291,25,1,446.2675774815834,33.94057306528574
1736949872.5859048,10.59.108.55,52.168.117.168,51675,443,6,1494,340,16,130276,1291,25,1,449.68655349117194,33.94057306528574
1736949872.586647,10.59.108.55,52.168.117.168,51675,443,6,1080,341,16,131356,1291,25,1,450.60761663300025,33.94057306528574
1736949872.5873191,17.248.209.72,10.59.108.55,443,63333,6,66,151,341,48673,131356,1,25,465.28740777311987,450.60761663300025
1736949872.6952682,52.168.117.168,10.59.108.55,443,51675,6,66,17,341,1357,131356,1,25,33.05532350113528,450.60761663300025
1736949872.7119381,52.168.117.168,10.59.108.55,443,51675,6,66,18,341,1423,131356,1,25,32.2334722303717,450.60761663300025
1736949872.712789,52.168.117.168,10.59.108.55,443,51675,6,164,19,341,1587,131356,1,25,36.89228829542178,450.60761663300025
1736949872.713352,10.59.108.55,52.168.117.168,51675,443,6,66,342,19,131422,1587,25,1,450.27737350454834,36.89228829542178
1736949872.814204,17.248.209.72,10.59.108.55,443,63333,6,740,152,342,49413,131422,1,25,464.97988198421257,450.27737350454834
1736949872.8151171,10.59.108.55,17.248.209.72,63333,443,6,66,343,152,131488,49413,25,1,449.94689652323854,464.97988198421257
1736949872.825273,10.59.108.55,17.248.209.72,63333,443,6,184,344,152,131672,49413,25,1,449.4190593961708,464.97988198421257
1736949872.826145,10.59.108.55,17.248.209.72,63333,443,6,1121,345,152,132793,49413,25,1,450.5219422420216,464.97988198421257
1736949872.826754,10.59.108.55,17.248.209.72,63333,443,6,1121,346,152,133914,49413,25,1,451.6056814825185,464.97988198421257
1736949872.827352,10.59.108.55,17.248.209.72,63333,443,6,651,347,152,134565,49413,25,1,451.1751850542486,464.97988198421257
1736949872.827911,10.59.108.55,17.248.209.72,63333,443,6,97,348,152,134662,49413,25,1,450.7942060900155,464.97988198421257
1736949872.8352268,17.248.209.72,10.59.108.55,443,63333,6,66,153,348,49479,134662,1,25,463.9209074391163,450.7942060900155
1736949872.836847,17.248.209.72,10.59.108.55,443,63333,6,101,154,348,49580,134662,1,25,462.7494810921804,450.7942060900155
1736949872.837685,17.248.209.72,10.59.108.55,443,63333,6,101,155,348,49681,134662,1,25,461.5858932251568,450.7942060900155
1736949872.8381639,17.248.209.72,10.59.108.55,443,63333,6,66,156,348,49747,134662,1,25,460.5455611059834,450.7942060900155
1736949872.83862,10.59.108.55,17.248.209.72,63333,443,6,66,349,156,134728,49747,25,1,450.4737909326448,460.5455611059834
1736949872.880437,10.59.109.0,10.59.255.255,58976,51007,17,186,4,0,744,0,1,3,0.0,0.0
1736949872.881192,10.59.108.130,224.0.0.251,5353,5353,17,127,4,0,587,0,1,1,35.61249780624774,0.0
1736949872.917374,10.59.108.55,17.248.209.72,63333,443,6,220,350,156,134948,49747,25,1,449.9154966457381,460.5455611059834
1736949872.924147,10.59.108.55,17.248.209.72,63333,443,6,1121,351,156,136069,49747,25,1,450.9839485748932,460.5455611059834
1736949872.926561,10.59.108.55,17.248.209.72,63333,443,6,102,352,156,136171,49747,25,1,450.5983771525967,460.5455611059834
1736949872.935235,17.248.209.72,10.59.108.55,443,63333,6,66,157,352,49813,136171,1,25,459.510537174387,450.5983771525967
1736949872.936146,17.248.209.72,10.59.108.55,443,63333,6,101,158,352,49914,136171,1,25,458.3678518832741,450.5983771525967
1736949872.936804,10.59.108.55,17.248.209.72,63333,443,6,66,353,158,136237,49914,25,1,450.28181122387946,458.3678518832741
1736949872.9728,17.248.209.72,10.59.108.55,443,63333,6,1514,159,353,51428,136237,1,25,466.68952148704483,450.28181122387946
1736949872.973382,17.248.209.72,10.59.108.55,443,63333,6,331,160,353,51759,136237,1,25,465.22001283054266,450.28181122387946
1736949872.973826,17.248.209.72,10.59.108.55,443,63333,6,97,161,353,51856,136237,1,25,464.107320445718,450.28181122387946
1736949872.9742332,10.59.108.55,17.248.209.72,63333,443,6,66,354,161,136303,51856,25,1,449.9649924141845,464.107320445718
1736949872.9884968,10.59.108.55,10.59.108.130,5353,5353,17,393,355,4,136696,587,25,1,449.3291979487059,35.61249780624774
1736949873.077047,10.59.107.232,239.255.255.250,55665,1900,17,212,5,0,1075,0,2,3,2.7386127875258306,0.0
1736949873.122737,17.248.209.72,10.59.108.55,443,63333,6,741,162,355,52597,136696,1,25,463.8329484873257,449.3291979487059
1736949873.1236422,10.59.108.55,17.248.209.72,63333,443,6,66,356,162,136762,52597,25,1,449.0144279201458,463.8329484873257
1736949873.1351979,10.59.108.55,17.248.209.72,63333,443,6,1176,357,162,137938,52597,25,1,450.3375893208007,463.8329484873257
1736949873.1359308,10.59.108.55,17.248.209.72,63333,443,6,1121,358,162,139059,52597,25,1,451.37934226016563,463.8329484873257
1736949873.136367,10.59.108.55,17.248.209.72,63333,443,6,1121,359,162,140180,52597,25,1,452.40364108325144,463.8329484873257
1736949873.1368241,10.59.108.55,17.248.209.72,63333,443,6,648,360,162,140828,52597,25,1,451.97695468267136,463.8329484873257
1736949873.13726,10.59.108.55,17.248.209.72,63333,443,6,97,361,162,140925,52597,25,1,451.61427898901206,463.8329484873257
1736949873.145431,17.248.209.72,10.59.108.55,443,63333,6,66,163,361,52663,140925,1,25,462.8428178754922,451.61427898901206
1736949873.146189,17.248.209.72,10.59.108.55,443,63333,6,101,164,361,52764,140925,1,25,461.74664523659635,451.61427898901206
1736949873.146975,17.248.209.72,10.59.108.55,443,63333,6,66,165,361,52830,140925,1,25,460.7670337855165,451.61427898901206
1736949873.147522,10.59.108.55,17.248.209.72,63333,443,6,66,362,165,140991,52830,25,1,451.3104720362041,460.7670337855165
1736949873.1816828,10.59.108.55,17.248.209.72,63333,443,6,97,363,165,141088,52830,25,1,450.94804979727854,460.7670337855165
1736949873.182506,10.59.108.55,17.248.209.72,63333,443,6,221,364,165,141309,52830,25,1,450.41222842400725,460.7670337855165
1736949873.183041,10.59.108.55,17.248.209.72,63333,443,6,1070,365,165,142379,52830,25,1,451.2065591884098,460.7670337855165
1736949873.187236,17.248.209.72,10.59.108.55,443,63333,6,66,166,365,52896,142379,1,25,459.7920856538724,451.2065591884098
1736949873.1909518,17.248.209.72,10.59.108.55,443,63333,6,78,167,365,52974,142379,1,25,458.7831709859721,451.2065591884098
1736949873.192322,17.248.209.72,10.59.108.55,443,63333,6,66,168,365,53040,142379,1,25,457.8179323660159,451.2065591884098
1736949873.194344,17.248.209.72,10.59.108.55,443,63333,6,66,169,365,53106,142379,1,25,456.85734548356334,451.2065591884098
1736949873.2085261,17.248.209.72,10.59.108.55,443,63333,6,1514,170,365,54620,142379,1,25,464.70513202299236,451.2065591884098
1736949873.211573,17.248.209.72,10.59.108.55,443,63333,6,329,171,365,54949,142379,1,25,463.33671105227296,451.2065591884098
1736949873.212333,10.59.108.55,17.248.209.72,63333,443,6,66,366,171,142445,54949,25,1,450.9063603751709,463.33671105227296
1736949873.286182,10.59.108.133,224.0.0.251,5353,5353,17,136,2,0,236,0,1,1,25.45584412271571,0.0
1736949873.3543959,10.59.108.138,224.0.0.251,5353,5353,17,472,1,0,472,0,1,1,0.0,0.0
1736949873.422875,17.248.209.72,10.59.108.55,443,63333,6,742,172,366,55691,142445,1,25,463.0920805755581,450.9063603751709
1736949873.431276,10.59.108.55,17.248.209.72,63333,443,6,66,367,172,142511,55691,25,1,450.6058731404664,463.0920805755581
1736949873.435147,10.59.108.55,17.248.209.72,63333,443,6,184,368,172,142695,55691,25,1,450.11757312243816,463.0920805755581
1736949873.436287,10.59.108.55,17.248.209.72,63333,443,6,1121,369,172,143816,55691,25,1,451.1233745444006,463.0920805755581
1736949873.4373262,10.59.108.55,17.248.209.72,63333,443,6,1121,370,172,144937,55691,25,1,452.11281875904837,463.0920805755581
1736949873.438281,10.59.108.55,17.248.209.72,63333,443,6,643,371,172,145580,55691,25,1,451.68987495179647,463.0920805755581
1736949873.439067,10.59.108.55,17.248.209.72,63333,443,6,97,372,172,145677,55691,25,1,451.34065317189663,463.0920805755581
1736949873.4609852,17.248.209.72,10.59.108.55,443,63333,6,66,173,372,55757,145677,1,25,462.1596797274745,451.34065317189663
1736949873.461977,17.248.209.72,10.59.108.55,443,63333,6,66,174,372,55823,145677,1,25,461.2314471542428,451.34065317189663
1736949873.4697669,17.248.209.72,10.59.108.55,443,63333,6,101,175,372,55924,145677,1,25,460.20425871266576,451.34065317189663
1736949873.471141,17.248.209.72,10.59.108.55,443,63333,6,1514,176,372,57438,145677,1,25,467.63644095503395,451.34065317189663
1736949873.472291,17.248.209.72,10.59.108.55,443,63333,6,329,177,372,57767,145677,1,25,466.30607833574373,451.34065317189663
1736949873.4733388,10.59.108.55,17.248.209.72,63333,443,6,66,373,177,145743,57767,25,1,451.04879331680934,466.30607833574373
1736949873.5135329,10.59.108.55,17.248.209.72,63333,443,6,222,374,177,145965,57767,25,1,450.52825568728576,466.30607833574373
1736949873.5152268,10.59.108.55,17.248.209.72,63333,443,6,1121,375,177,147086,57767,25,1,451.5051070631426,466.30607833574373
1736949873.516122,10.59.108.55,17.248.209.72,63333,443,6,214,376,177,147300,57767,25,1,450.99637098129494,466.30607833574373
1736949873.517111,10.59.108.55,17.248.209.72,63333,443,6,97,377,177,147397,57767,25,1,450.65200323303435,466.30607833574373
1736949873.5243049,17.248.209.72,10.59.108.55,443,63333,6,66,178,377,57833,147397,1,25,465.3963099235112,450.65200323303435
1736949873.525805,17.248.209.72,10.59.108.55,443,63333,6,101,179,377,57934,147397,1,25,464.38882466992334,450.65200323303435
1736949873.527092,10.59.108.55,17.248.209.72,63333,443,6,66,378,179,147463,57934,25,1,450.3642089599376,464.38882466992334
1736949873.730121,17.248.209.72,10.59.108.55,443,63333,6,737,180,378,58671,147463,1,25,464.113551350837,450.3642089599376
1736949873.731173,10.59.108.55,17.248.209.72,63333,443,6,66,379,180,147529,58671,25,1,450.07612130901566,464.113551350837
1736949873.740501,10.59.108.55,17.248.209.72,63333,443,6,184,380,180,147713,58671,25,1,449.60527651814994,464.113551350837
1736949873.741653,10.59.108.55,17.248.209.72,63333,443,6,1121,381,180,148834,58671,25,1,450.57783876149637,464.113551350837
1736949873.742513,10.59.108.55,17.248.209.72,63333,443,6,1121,382,180,149955,58671,25,1,451.53507914429713,464.113551350837
1736949873.743348,10.59.108.55,17.248.209.72,63333,443,6,656,383,180,150611,58671,25,1,451.1445592632541,464.113551350837
1736949873.7441611,10.59.108.55,17.248.209.72,63333,443,6,97,384,180,150708,58671,25,1,450.8087586548154,464.113551350837
1736949873.771112,17.248.209.72,10.59.108.55,443,63333,6,66,181,384,58737,150708,1,25,463.2257022198287,450.8087586548154
1736949873.773521,17.248.209.72,10.59.108.55,443,63333,6,101,182,384,58838,150708,1,25,462.24131569823703,450.8087586548154
1736949873.774258,17.248.209.72,10.59.108.55,443,63333,6,66,183,384,58904,150708,1,25,461.3618598105656,450.8087586548154
1736949873.7749581,17.248.209.72,10.59.108.55,443,63333,6,101,184,384,59005,150708,1,25,460.38763710785946,450.8087586548154
1736949873.7757099,10.59.108.55,17.248.209.72,63333,443,6,66,385,184,150774,59005,25,1,450.528724787628,460.38763710785946
1736949873.7998168,10.59.108.55,10.59.107.93,51666,8009,6,176,386,6,150950,1258,25,2,450.07706845900805,122.35304110101501
1736949873.800919,17.248.209.72,10.59.108.55,443,63333,6,1514,185,386,60519,150950,1,25,467.4422010683251,450.07706845900805
1736949873.801449,17.248.209.72,10.59.108.55,443,63333,6,339,186,386,60858,150950,1,25,466.17794440539933,450.07706845900805
1736949873.801934,10.59.108.55,17.248.209.72,63333,443,6,220,387,186,151170,60858,25,1,449.5777903109856,466.17794440539933
1736949873.802372,10.59.108.55,17.248.209.72,63333,443,6,66,388,186,151236,60858,25,1,449.29890781575057,466.17794440539933
1736949873.802939,10.59.108.55,17.248.209.72,63333,443,6,1009,389,186,152245,60858,25,1,449.8165238878957,466.17794440539933
1736949873.810744,10.59.107.93,10.59.108.55,8009,51666,6,176,7,389,1434,152245,2,25,112.41504728968829,449.8165238878957
1736949873.811284,10.59.108.55,10.59.107.93,51666,8009,6,66,390,7,152311,1434,25,2,449.54001295580207,112.41504728968829
1736949873.842633,17.248.209.72,10.59.108.55,443,63333,6,66,187,390,60924,152311,1,25,465.3152722298023,449.54001295580207
1736949874.0381708,17.248.209.72,10.59.108.55,443,63333,6,738,188,390,61662,152311,1,25,465.04218645230355,449.54001295580207
1736949874.0392342,10.59.108.55,17.248.209.72,63333,443,6,66,391,188,152377,61662,25,1,449.2632097645843,465.04218645230355
1736949874.050573,10.59.108.55,17.248.209.72,63333,443,6,202,392,188,152579,61662,25,1,448.78849100075126,465.04218645230355
1736949874.051713,10.59.108.55,17.248.209.72,63333,443,6,1121,393,188,153700,61662,25,1,449.7330997509303,465.04218645230355
1736949874.052591,10.59.108.55,17.248.209.72,63333,443,6,1121,394,188,154821,61662,25,1,450.6632823944063,465.04218645230355
1736949874.053416,10.59.108.55,17.248.209.72,63333,443,6,629,395,188,155450,61662,25,1,450.2476926174288,465.04218645230355
1736949874.054236,10.59.108.55,17.248.209.72,63333,443,6,97,396,188,155547,61662,25,1,449.9242480032743,465.04218645230355
1736949874.067444,17.248.209.72,10.59.108.55,443,63333,6,66,189,396,61728,155547,1,25,464.19506651525535,449.9242480032743
1736949874.068233,17.248.209.72,10.59.108.55,443,63333,6,101,190,396,61829,155547,1,25,463.2546247674394,449.9242480032743
1736949874.0689201,17.248.209.72,10.59.108.55,443,63333,6,101,191,396,61930,155547,1,25,462.31918184567303,449.9242480032743
1736949874.069536,10.59.108.55,17.248.209.72,63333,443,6,66,397,191,155613,61930,25,1,449.65502684806336,462.31918184567303
1736949874.070176,17.248.209.72,10.59.108.55,443,63333,6,66,192,397,61996,155613,1,25,461.483811703318,449.65502684806336
1736949874.079547,17.248.209.72,10.59.108.55,443,63333,6,1514,193,397,63510,155613,1,25,468.19764191809895,449.65502684806336
1736949874.080292,17.248.209.72,10.59.108.55,443,63333,6,333,194,397,63843,155613,1,25,466.9832047567862,449.65502684806336
1736949874.080908,10.59.108.55,17.248.209.72,63333,443,6,66,398,194,155679,63843,25,1,449.3855016520867,466.9832047567862
1736949874.087442,10.59.107.232,239.255.255.250,55665,1900,17,212,6,0,1287,0,2,3,2.7386127875258306,0.0
1736949874.155974,10.59.108.55,17.248.209.72,63333,443,6,264,399,194,155943,63843,25,1,448.8657315182615,466.9832047567862
1736949874.156668,10.59.108.55,17.248.209.72,63333,443,6,1121,400,194,157064,63843,25,1,449.7869887381084,466.9832047567862
1736949874.157154,10.59.108.55,17.248.209.72,63333,443,6,160,401,194,157224,63843,25,1,449.37462502455577,466.9832047567862
1736949874.157619,10.59.108.55,17.248.209.72,63333,443,6,97,402,194,157321,63843,25,1,449.05519252058883,466.9832047567862
1736949874.1793861,17.248.209.72,10.59.108.55,443,63333,6,66,195,402,63909,157321,1,25,466.15895734511514,449.05519252058883
1736949874.180317,17.248.209.72,10.59.108.55,443,63333,6,101,196,402,64010,157321,1,25,465.24411950913856,449.05519252058883
1736949874.1809988,10.59.108.55,17.248.209.72,63333,443,6,66,403,196,157387,64010,25,1,448.7890399427682,465.24411950913856
1736949874.182092,17.248.209.72,10.59.108.55,443,63333,6,849,197,403,64859,157387,1,25,465.5460545121753,448.7890399427682
1736949874.1828501,10.59.108.205,10.59.255.255,54040,15600,17,77,4,0,308,0,4,3,0.0,0.0
1736949874.183486,10.59.108.55,17.248.209.72,63333,443,6,66,404,197,157453,64859,25,1,448.5226055557499,465.5460545121753
1736949874.192566,10.59.108.55,17.248.209.72,63333,443,6,185,405,197,157638,64859,25,1,448.0826635536547,465.5460545121753
1736949874.193244,10.59.108.55,17.248.209.72,63333,443,6,1121,406,197,158759,64859,25,1,449.0002903123806,465.5460545121753
1736949874.193726,10.59.108.55,17.248.209.72,63333,443,6,1121,407,197,159880,64859,25,1,449.90435385902515,465.5460545121753
1736949874.194193,10.59.108.55,17.248.209.72,63333,443,6,660,408,197,160540,64859,25,1,449.5459402999216,465.5460545121753
1736949874.1946392,10.59.108.55,17.248.209.72,63333,443,6,97,409,197,160637,64859,25,1,449.2339545895679,465.5460545121753
1736949874.203445,17.248.209.72,10.59.108.55,443,63333,6,66,198,409,64925,160637,1,25,464.73962568197663,449.2339545895679
1736949874.2060869,17.248.209.72,10.59.108.55,443,63333,6,101,199,409,65026,160637,1,25,463.84352714490876,449.2339545895679
1736949874.206636,17.248.209.72,10.59.108.55,443,63333,6,66,200,409,65092,160637,1,25,463.0438927716959,449.2339545895679
1736949874.2071118,17.248.209.72,10.59.108.55,443,63333,6,101,201,409,65193,160637,1,25,462.1560954560312,449.2339545895679
1736949874.20754,10.59.108.55,17.248.209.72,63333,443,6,66,410,201,160703,65193,25,1,448.9745346352167,462.1560954560312
1736949874.306139,17.248.209.72,10.59.108.55,443,63333,6,848,202,410,66041,160703,1,25,462.4750102882599,448.9745346352167
1736949874.306761,10.59.108.55,17.248.209.72,63333,443,6,66,411,202,160769,66041,25,1,448.7148226565367,462.4750102882599
1736949874.311281,17.248.209.72,10.59.108.55,443,63333,6,97,203,411,66138,160769,1,25,461.6110408780619,448.7148226565367
1736949874.3117282,10.59.108.55,17.248.209.72,63333,443,6,66,412,203,160835,66138,25,1,448.4548294213927,461.6110408780619
1736949874.3247528,10.59.108.55,17.248.209.72,63333,443,6,184,413,203,161019,66138,25,1,448.0253620112251,461.6110408780619
1736949874.3265579,10.59.108.55,17.248.209.72,63333,443,6,1121,414,203,162140,66138,25,1,448.92300793157483,461.6110408780619
1736949874.3272052,10.59.108.55,17.248.209.72,63333,443,6,1121,415,203,163261,66138,25,1,449.8076389716994,461.6110408780619
1736949874.3277,10.59.108.55,17.248.209.72,63333,443,6,663,416,203,163924,66138,25,1,449.4597856180897,461.6110408780619
1736949874.328158,10.59.108.55,17.248.209.72,63333,443,6,97,417,203,164021,66138,25,1,449.154860751326,461.6110408780619
1736949874.348156,17.248.209.72,10.59.108.55,443,63333,6,97,204,417,66235,164021,1,25,460.7512300645421,449.154860751326
1736949874.3488379,10.59.108.55,17.248.209.72,63333,443,6,78,418,204,164099,66235,25,1,448.88103815326014,460.7512300645421
1736949874.365312,17.248.209.72,10.59.108.55,443,63333,6,66,205,418,66301,164099,1,25,459.97551044120075,448.88103815326014
1736949874.36606,17.248.209.72,10.59.108.55,443,63333,6,101,206,418,66402,164099,1,25,459.11385597608614,448.88103815326014
1736949874.3665888,10.59.108.55,17.248.209.72,63333,443,6,66,419,206,164165,66402,25,1,448.6275630534464,459.11385597608614
1736949874.368704,17.248.209.72,10.59.108.55,443,63333,6,101,207,419,66503,164165,1,25,458.25645112881114,448.6275630534464
1736949874.369357,17.248.209.72,10.59.108.55,443,63333,6,66,208,419,66569,164165,1,25,457.49073331116665,448.6275630534464
1736949874.36988,10.59.108.55,17.248.209.72,63333,443,6,66,420,208,164231,66569,25,1,448.37380712020547,457.49073331116665
1736949874.485568,17.248.209.72,10.59.108.55,443,63333,6,1514,209,420,68083,164231,1,25,463.80196451046737,448.37380712020547
1736949874.4876611,17.248.209.72,10.59.108.55,443,63333,6,339,210,420,68422,164231,1,25,462.6919626133906,448.37380712020547
1736949874.490317,10.59.108.55,17.248.209.72,63333,443,6,66,421,210,164297,68422,25,1,448.11978045104155,462.6919626133906
1736949874.577481,17.248.209.72,10.59.108.55,443,63333,6,847,211,421,69269,164297,1,25,462.98137042088894,448.11978045104155
1736949874.5782158,10.59.108.55,17.248.209.72,63333,443,6,66,422,211,164363,69269,25,1,447.865492974585,462.98137042088894
1736949874.587005,10.59.108.55,17.248.209.72,63333,443,6,184,423,211,164547,69269,25,1,447.44609143374635,462.98137042088894
1736949874.5877209,10.59.108.55,17.248.209.72,63333,443,6,1121,424,211,165668,69269,25,1,448.3284907438406,462.98137042088894
1736949874.5882618,10.59.108.55,17.248.209.72,63333,443,6,1121,425,211,166789,69269,25,1,449.1984027934005,462.98137042088894
1736949874.588786,10.59.108.55,17.248.209.72,63333,443,6,669,426,211,167458,69269,25,1,448.8696555050814,462.98137042088894
1736949874.589293,10.59.108.55,17.248.209.72,63333,443,6,97,427,211,167555,69269,25,1,448.57142181514826,462.98137042088894
1736949874.611383,17.248.209.72,10.59.108.55,443,63333,6,66,212,427,69335,167555,1,25,462.23410919423094,448.57142181514826
1736949874.6126652,17.248.209.72,10.59.108.55,443,63333,6,101,213,427,69436,167555,1,25,461.40269104941797,448.57142181514826
1736949874.6133928,17.248.209.72,10.59.108.55,443,63333,6,101,214,427,69537,167555,1,25,460.5751773000563,448.57142181514826
1736949874.6139631,17.248.209.72,10.59.108.55,443,63333,6,101,215,427,69638,167555,1,25,459.7515468246414,448.57142181514826
1736949874.614484,10.59.108.55,17.248.209.72,63333,443,6,66,428,215,167621,69638,25,1,448.32355137096005,459.7515468246414
1736949874.640778,17.248.209.72,10.59.108.55,443,63333,6,66,216,428,69704,167621,1,25,459.0166488191855,448.32355137096005
1736949874.653481,17.248.209.72,10.59.108.55,443,63333,6,101,217,428,69805,167621,1,25,458.2001173063722,448.32355137096005
1736949874.655006,10.59.108.55,17.248.209.72,63333,443,6,78,429,217,167699,69805,25,1,448.0554566351715,458.2001173063722
1736949874.706054,17.248.209.72,10.59.108.55,443,63333,6,849,218,429,70654,167699,1,25,458.53611881423143,448.0554566351715
1736949874.7070599,17.248.209.72,10.59.108.55,443,63333,6,97,219,429,70751,167699,1,25,457.740537383707,448.0554566351715
1736949874.707731,10.59.108.55,17.248.209.72,63333,443,6,66,430,219,167765,70751,25,1,447.80713874033233,457.740537383707
1736949874.715477,10.59.108.55,17.248.209.72,63333,443,6,184,431,219,167949,70751,25,1,447.39634078716347,457.740537383707
1736949874.7164748,10.59.108.55,17.248.209.72,63333,443,6,1121,432,219,169070,70751,25,1,448.2601069289472,457.740537383707
1736949874.717219,10.59.108.55,17.248.209.72,63333,443,6,1121,433,219,170191,70751,25,1,449.111872771575,457.740537383707
1736949874.71793,10.59.108.55,17.248.209.72,63333,443,6,663,434,219,170854,70751,25,1,448.78007992406754,457.740537383707
1736949874.7186282,10.59.108.55,17.248.209.72,63333,443,6,97,435,219,170951,70751,25,1,448.48838269049656,457.740537383707
1736949874.724575,17.248.209.72,10.59.108.55,443,63333,6,66,220,435,70817,170951,1,25,457.02300830070993,448.48838269049656
1736949874.7252128,17.248.209.72,10.59.108.55,443,63333,6,66,221,435,70883,170951,1,25,456.30792423478357,448.48838269049656
1736949874.7260532,17.248.209.72,10.59.108.55,443,63333,6,101,222,435,70984,170951,1,25,455.51318517989404,448.48838269049656
1736949874.7267368,17.248.209.72,10.59.108.55,443,63333,6,101,223,435,71085,170951,1,25,454.72210043454146,448.48838269049656
1736949874.727343,17.248.209.72,10.59.108.55,443,63333,6,66,224,435,71151,170951,1,25,454.0156242240546,448.48838269049656
1736949874.727961,10.59.108.55,17.248.209.72,63333,443,6,66,436,224,171017,71151,25,1,448.24621649858204,454.0156242240546
1736949874.8052769,10.59.108.228,239.255.255.250,60982,1900,17,212,2,0,298,0,2,3,89.09545442950498,0.0
1736949874.820247,10.59.108.55,52.168.117.168,51675,443,6,179,437,19,171196,1587,25,1,447.8480638824078,36.89228829542178
1736949874.821342,10.59.108.55,52.168.117.168,51675,443,6,1494,438,19,172690,1587,25,1,450.4251086614625,36.89228829542178
1736949874.822075,10.59.108.55,52.168.117.168,51675,443,6,1494,439,19,174184,1587,25,1,452.9619080274638,36.89228829542178
1736949874.822731,10.59.108.55,52.168.117.168,51675,443,6,1080,440,19,175264,1587,25,1,453.6166054798176,36.89228829542178
1736949874.835933,17.248.209.72,10.59.108.55,443,63333,6,846,225,440,71997,175264,1,25,454.36846360006734,453.6166054798176
